dataId,trsmDy,trmnId,trsmUtcTime,trsmYear,trsmMt,trsmTm,trsmMs,vhcleLot,vhcleLat,vhcleEvt,trmnTypeCd,gpsUtcTime,vhcleDrc,vhcleSped,trnsmStatCd,lcdtRevisnStatCd,vhcleTypeCd,rgtrId,regDt,addr
PVDL-IDV1257450920-1722575793-173,2,IDV1257450920,1722575944190.0,2024,08,141904,190,127.023162,37.634783,124.0,001,1722575944000.0,173.8375,0.0,7,0,9228,v2x,2024-08-02 05:19:04,강북구
PVDL-IDV1257449850-1722567393-8540,2,IDV1257449850,1722575944090.0,2024,08,141904,090,127.028583,37.495417,87.0,001,1722575944008.0,341.05,29.0,2,0,9228,v2x,2024-08-02 05:19:04,서초구
PVDL-IDV1257449370-1722540218-35714,2,IDV1257449370,1722575944419.0,2024,08,141904,419,127.040462,37.641113,48.0,001,1722575944002.0,35.8375,0.0,0,0,9228,v2x,2024-08-02 05:19:04,도봉구
PVDL-IDV1257449320-1722562657-13277,2,IDV1257449320,1722575944350.0,2024,08,141904,350,127.104221,37.613483,38.0,001,1722575944001.0,142.88750000000002,0.0,7,0,9228,v2x,2024-08-02 05:19:04,중랑구
PVDL-IDV1257449270-1722545847-30092,2,IDV1257449270,1722575944019.0,2024,08,141904,019,127.035969,37.578141,18.0,001,1722575944005.0,87.9,21.0,2,0,9228,v2x,2024-08-02 05:19:04,동대문구
PVDL-IDV1257447200-1722557023-18947,2,IDV1257447200,1722575944096.0,2024,08,141904,096,127.0232416,37.5756093,45.0,001,1722575944009.0,43.987500000000004,31.0,1,2,9228,v2x,2024-08-02 05:19:04,동대문구
PVDL-IDV1257445620-1722543976-31958,2,IDV1257445620,1722575944197.0,2024,08,141904,197,126.966984,37.565862,54.0,001,1722575944002.0,46.6875,16.0,7,0,9228,v2x,2024-08-02 05:19:04,중구
PVDL-IDV1257445540-1722571588-4345,2,IDV1257445540,1722575944112.0,2024,08,141904,112,126.982138,37.563355,58.0,001,1722575944009.0,191.51250000000002,0.0,2,0,9228,v2x,2024-08-02 05:19:04,중구
PVDL-IDV1257445480-1722563981-11953,2,IDV1257445480,1722575944087.0,2024,08,141904,087,126.919006,37.610343,37.0,001,1722575944010.0,308.6,36.0,2,0,9228,v2x,2024-08-02 05:19:04,은평구
PVDL-IDV1257445410-1722565206-10743,2,IDV1257445410,1722575944067.0,2024,08,141904,067,126.935976,37.600288,60.0,001,1722575944007.0,338.46250000000003,0.0,1,0,9228,v2x,2024-08-02 05:19:04,은평구
PVDL-IDV1257445190-1722571132-4801,2,IDV1257445190,1722575944272.0,2024,08,141904,272,126.965903,37.507245,28.0,001,1722575944001.0,117.35000000000001,0.0,2,0,9228,v2x,2024-08-02 05:19:04,동작구
PVDL-IDV1257445040-1722562688-13245,2,IDV1257445040,1722575944350.0,2024,08,141904,350,126.90952,37.614265,43.0,001,1722575944006.0,293.6375,0.0,0,0,9228,v2x,2024-08-02 05:19:04,은평구
PVDL-IDV1257444350-1722557919-18015,2,IDV1257444350,1722575944351.0,2024,08,141904,351,127.045753,37.466423,28.0,001,1722575944006.0,70.3875,0.0,7,0,9228,v2x,2024-08-02 05:19:04,서초구
PVDL-IDV1257444000-1722566933-9001,2,IDV1257444000,1722575944457.0,2024,08,141904,457,126.967521,37.530015,104.0,001,1722575944002.0,186.1875,7.0,7,0,9228,v2x,2024-08-02 05:19:04,용산구
PVDL-IDV1257443710-1722555872-20068,2,IDV1257443710,1722575944056.0,2024,08,141904,056,126.972718,37.555187,49.0,001,1722575944007.0,181.0875,0.0,7,0,9228,v2x,2024-08-02 05:19:04,중구
PVDL-IDV1257442750-1722563303-12631,2,IDV1257442750,1722575944357.0,2024,08,141904,357,127.095386,37.604638,51.0,001,1722575944009.0,358.5,40.0,2,0,9228,v2x,2024-08-02 05:19:04,중랑구
PVDL-IDV1257442660-1722568233-7700,2,IDV1257442660,1722575944347.0,2024,08,141904,347,126.960929,37.558404,51.0,001,1722575944009.0,45.087500000000006,22.0,7,0,9228,v2x,2024-08-02 05:19:04,마포구
PVDL-IDV1257441750-1722547040-28892,2,IDV1257441750,1722575944109.0,2024,08,141904,109,126.926963,37.560968,52.0,001,1722575944007.0,188.51250000000002,33.0,7,0,9228,v2x,2024-08-02 05:19:04,서대문구
PVDL-IDV1257441700-1722550446-25487,2,IDV1257441700,1722575944060.0,2024,08,141904,060,126.973947,37.570266,55.0,001,1722575944009.0,92.05000000000001,38.0,1,0,9228,v2x,2024-08-02 05:19:04,종로구
PVDL-IDV1257441560-1722540351-35582,2,IDV1257441560,1722575944372.0,2024,08,141904,372,127.073604,37.546284,41.0,001,1722575944009.0,198.3125,16.0,1,0,9228,v2x,2024-08-02 05:19:04,광진구
PVDL-IDV1257441530-1722572735-3235,2,IDV1257441530,1722575944979.0,2024,08,141904,979,127.071542,37.541558,21.0,001,1722575945007.0,20.137500000000003,10.0,7,0,9228,v2x,2024-08-02 05:19:04,광진구
PVDL-IDV1257441460-1722538218-37722,2,IDV1257441460,1722575944312.0,2024,08,141904,312,126.925211,37.566439,27.0,001,1722575944004.0,276.8625,0.0,7,0,9228,v2x,2024-08-02 05:19:04,서대문구
PVDL-IDV1257441400-1722549086-26853,2,IDV1257441400,1722575944352.0,2024,08,141904,352,127.023466,37.575482,35.0,001,1722575944004.0,297.6625,0.0,0,0,9228,v2x,2024-08-02 05:19:04,동대문구
PVDL-IDV1257441290-1722536753-39180,2,IDV1257441290,1722575944082.0,2024,08,141904,082,126.938553,37.555779,43.0,001,1722575944009.0,229.03750000000002,0.0,2,0,9228,v2x,2024-08-02 05:19:04,서대문구
PVDL-IDV1257441050-1722575052-890,2,IDV1257441050,1722575944059.0,2024,08,141904,059,126.909192,37.572028,27.0,001,1722575944000.0,120.775,32.0,7,0,9228,v2x,2024-08-02 05:19:04,서대문구
PVDL-IDV1257440850-1722575375-595,2,IDV1257440850,1722575944131.0,2024,08,141904,131,126.905243,37.524587,23.0,001,1722575944007.0,185.025,0.0,2,0,9228,v2x,2024-08-02 05:19:04,영등포구
PVDL-IDV1257440710-1722565812-10121,2,IDV1257440710,1722575944359.0,2024,08,141904,359,127.0099387,37.5306993,33.0,001,1722575944003.0,329.9875,51.0,7,1,9228,v2x,2024-08-02 05:19:04,용산구
PVDL-IDV1257440650-1722544865-31068,2,IDV1257440650,1722575944076.0,2024,08,141904,076,126.9689368,37.5682873,31.0,001,1722575944003.0,224.9875,13.0,2,8,9228,v2x,2024-08-02 05:19:04,종로구
PVDL-IDV1257440270-1722575718-228,2,IDV1257440270,1722575944024.0,2024,08,141904,024,127.025867,37.627199,63.0,001,1722575944007.0,162.8375,0.0,1,0,9228,v2x,2024-08-02 05:19:04,강북구
PVDL-IDV1257440090-1722572544-3390,2,IDV1257440090,1722575944131.0,2024,08,141904,131,127.027371,37.623251,49.0,001,1722575944005.0,161.13750000000002,0.0,2,0,9228,v2x,2024-08-02 05:19:04,강북구
PVDL-IDV1257439870-1722564423-11510,2,IDV1257439870,1722575944071.0,2024,08,141904,071,126.9728427,37.5550999,32.0,001,1722575944001.0,178.9875,13.0,2,7,9228,v2x,2024-08-02 05:19:04,중구
PVDL-IDV1257439810-1722575217-728,2,IDV1257439810,1722575944072.0,2024,08,141904,072,126.9790027,37.5701598,77.0,001,1722575944009.0,88.98750000000001,9.0,2,2,9228,v2x,2024-08-02 05:19:04,종로구
PVDL-IDV1257439630-1722543538-32402,2,IDV1257439630,1722575944359.0,2024,08,141904,359,127.064039,37.617005,14.0,001,1722575944007.0,169.85000000000002,0.0,7,0,9228,v2x,2024-08-02 05:19:04,노원구
PVDL-IDV1257439610-1722544485-31447,2,IDV1257439610,1722575944349.0,2024,08,141904,349,127.05364,37.614251,31.0,001,1722575944004.0,317.875,0.0,2,0,9228,v2x,2024-08-02 05:19:04,성북구
PVDL-IDV1257439510-1722545131-30803,2,IDV1257439510,1722575944206.0,2024,08,141904,206,127.06483,37.611141,26.0,001,1722575944008.0,285.2375,0.0,7,0,9228,v2x,2024-08-02 05:19:04,성북구
PVDL-IDV1257439440-1722544300-31640,2,IDV1257439440,1722575944454.0,2024,08,141904,454,127.064928,37.611224,33.0,001,1722575944008.0,203.4,0.0,7,0,9228,v2x,2024-08-02 05:19:04,성북구
PVDL-IDV1257439150-1722542412-33519,2,IDV1257439150,1722575944037.0,2024,08,141904,037,127.064758,37.611143,36.0,001,1722575944007.0,252.875,0.0,0,0,9228,v2x,2024-08-02 05:19:04,성북구
PVDL-IDV1257439140-1722564425-11541,2,IDV1257439140,1722575944159.0,2024,08,141904,159,127.06124,37.652428,30.0,001,1722575944009.0,348.2875,20.0,7,0,9228,v2x,2024-08-02 05:19:04,노원구
PVDL-IDV1257439050-1722575828-112,2,IDV1257439050,1722575944430.0,2024,08,141904,430,127.063345,37.619557,30.0,001,1722575944008.0,335.63750000000005,21.0,7,0,9228,v2x,2024-08-02 05:19:04,노원구
PVDL-IDV1257439020-1722568865-7069,2,IDV1257439020,1722575944394.0,2024,08,141904,394,127.016208,37.593774,47.0,001,1722575944005.0,170.625,0.0,7,0,9228,v2x,2024-08-02 05:19:04,성북구
PVDL-IDV1257438780-1722575912-27,2,IDV1257438780,1722575944030.0,2024,08,141904,030,127.035541,37.578273,44.0,001,1722575944006.0,94.075,23.0,7,0,9228,v2x,2024-08-02 05:19:04,동대문구
PVDL-IDV1257438570-1722574120-1812,2,IDV1257438570,1722575944426.0,2024,08,141904,426,127.016638,37.634006,27.0,001,1722575944001.0,75.41250000000001,0.0,1,0,9228,v2x,2024-08-02 05:19:04,강북구
PVDL-IDV1257438340-1722575703-244,2,IDV1257438340,1722575944106.0,2024,08,141904,106,127.0244868,37.6038173,29.0,001,1722575944006.0,230.9875,1.0,2,2,9228,v2x,2024-08-02 05:19:04,성북구
PVDL-IDV1257438240-1722566207-9726,2,IDV1257438240,1722575944447.0,2024,08,141904,447,127.017157,37.657313,63.0,001,1722575944005.0,264.33750000000003,0.0,7,0,9228,v2x,2024-08-02 05:19:04,도봉구
PVDL-IDV1257438210-1722573818-2136,2,IDV1257438210,1722575944429.0,2024,08,141904,429,126.962403,37.510617,31.0,001,1722575944001.0,331.3625,27.0,1,0,9228,v2x,2024-08-02 05:19:04,동작구
PVDL-IDV1257436120-1722540208-35725,2,IDV1257436120,1722575944105.0,2024,08,141904,105,127.0074101,37.5711538,24.0,001,1722575944001.0,269.9875,21.0,1,8,9228,v2x,2024-08-02 05:19:04,종로구
PVDL-IDV1257436080-1722546293-29640,2,IDV1257436080,1722575944439.0,2024,08,141904,439,127.05307,37.619176,32.0,001,1722575944007.0,48.587500000000006,0.0,1,0,9228,v2x,2024-08-02 05:19:04,성북구
PVDL-IDV1257435950-1722571066-4867,2,IDV1257435950,1722575944111.0,2024,08,141904,111,127.02885,37.607559,34.0,001,1722575944001.0,213.6875,19.0,2,0,9228,v2x,2024-08-02 05:19:04,성북구
PVDL-IDV1257435710-1722545562-30372,2,IDV1257435710,1722575944352.0,2024,08,141904,352,127.045387,37.613901,56.0,001,1722575944009.0,90.67500000000001,18.0,1,0,9228,v2x,2024-08-02 05:19:04,성북구
PVDL-IDV1257434890-1722540110-35830,2,IDV1257434890,1722575944346.0,2024,08,141904,346,126.9714893,37.5586489,25.0,001,1722575944008.0,173.9875,42.0,1,2,9228,v2x,2024-08-02 05:19:04,중구
PVDL-IDV1257433820-1722574628-1317,2,IDV1257433820,1722575944004.0,2024,08,141904,004,127.058983,37.502712,49.0,001,1722575944004.0,338.82500000000005,0.0,1,0,9228,v2x,2024-08-02 05:19:04,강남구
PVDL-IDV1257433440-1722567225-8708,2,IDV1257433440,1722575944029.0,2024,08,141904,029,126.99482,37.503108,13.0,001,1722575944007.0,71.45,20.0,1,0,9228,v2x,2024-08-02 05:19:04,서초구
PVDL-IDV1257432960-1722573998-1947,2,IDV1257432960,1722575944451.0,2024,08,141904,451,127.065878,37.479299,50.0,001,1722575944008.0,64.03750000000001,0.0,0,0,9228,v2x,2024-08-02 05:19:04,강남구
PVDL-IDV1257432700-1722546978-28962,2,IDV1257432700,1722575944363.0,2024,08,141904,363,127.017721,37.631029,67.0,001,1722575944002.0,162.3375,15.0,2,0,9228,v2x,2024-08-02 05:19:04,강북구
PVDL-IDV1257432460-1722544489-31445,2,IDV1257432460,1722575944089.0,2024,08,141904,089,127.008523,37.5673735,39.0,001,1722575944001.0,214.9875,0.0,2,2,9228,v2x,2024-08-02 05:19:04,중구
PVDL-IDV1257432440-1722540582-35357,2,IDV1257432440,1722575944059.0,2024,08,141904,059,127.021104,37.511397,57.0,001,1722575944010.0,163.4875,0.0,2,0,9228,v2x,2024-08-02 05:19:04,서초구
PVDL-IDV1257432400-1722550486-25454,2,IDV1257432400,1722575944071.0,2024,08,141904,071,127.027756,37.498175,51.0,001,1722575944002.0,341.3,22.0,2,0,9228,v2x,2024-08-02 05:19:04,강남구
PVDL-IDV1257432300-1722575357-582,2,IDV1257432300,1722575944122.0,2024,08,141904,122,127.013815,37.526419,32.0,001,1722575944006.0,323.20000000000005,56.0,2,0,9228,v2x,2024-08-02 05:19:04,강남구
PVDL-IDV1257432260-1722541671-34268,2,IDV1257432260,1722575944113.0,2024,08,141904,113,127.007928,37.566064,75.0,001,1722575944002.0,12.525,0.0,2,0,9228,v2x,2024-08-02 05:19:04,중구
PVDL-IDV1257432230-1722547310-28624,2,IDV1257432230,1722575944361.0,2024,08,141904,361,127.025534,37.618056,43.0,001,1722575944007.0,112.1375,14.0,1,0,9228,v2x,2024-08-02 05:19:04,강북구
PVDL-IDV1257432200-1722540419-35515,2,IDV1257432200,1722575944037.0,2024,08,141904,037,127.030676,37.608633,48.0,001,1722575944005.0,345.1,2.0,2,0,9228,v2x,2024-08-02 05:19:04,성북구
PVDL-IDV1257432010-1722547552-28384,2,IDV1257432010,1722575944394.0,2024,08,141904,394,127.011599,37.663345,72.0,001,1722575944003.0,286.5375,0.0,1,0,9228,v2x,2024-08-02 05:19:04,강북구
PVDL-IDV1257431980-1722572960-2973,2,IDV1257431980,1722575944072.0,2024,08,141904,072,127.026428,37.500349,59.0,001,1722575944004.0,338.2875,0.0,7,0,9228,v2x,2024-08-02 05:19:04,서초구
PVDL-IDV1257431930-1722566222-9711,2,IDV1257431930,1722575944109.0,2024,08,141904,109,126.978839,37.520902,23.0,001,1722575944007.0,95.8875,18.0,1,0,9228,v2x,2024-08-02 05:19:04,용산구
PVDL-IDV1257431860-1722575810-131,2,IDV1257431860,1722575944207.0,2024,08,141904,207,127.004457,37.537623,23.0,001,1722575944007.0,158.05,30.0,2,0,9228,v2x,2024-08-02 05:19:04,용산구
PVDL-IDV1257431650-1722570884-5050,2,IDV1257431650,1722575944217.0,2024,08,141904,217,126.966881,37.525446,54.0,001,1722575944003.0,300.125,28.0,7,0,9228,v2x,2024-08-02 05:19:04,용산구
PVDL-IDV1257431300-1722571909-4030,2,IDV1257431300,1722575944037.0,2024,08,141904,037,126.994832,37.53207,55.0,001,1722575944006.0,344.1875,20.0,7,0,9228,v2x,2024-08-02 05:19:04,용산구
PVDL-IDV1257431140-1722563482-12452,2,IDV1257431140,1722575944040.0,2024,08,141904,040,126.974031,37.536106,21.0,001,1722575944010.0,188.28750000000002,0.0,7,0,9228,v2x,2024-08-02 05:19:04,용산구
PVDL-IDV1257430580-1722544179-31755,2,IDV1257430580,1722575944382.0,2024,08,141904,382,127.010286,37.607978,53.0,001,1722575944002.0,346.425,5.0,2,0,9228,v2x,2024-08-02 05:19:04,성북구
PVDL-IDV1257430540-1722572545-3388,2,IDV1257430540,1722575944421.0,2024,08,141904,421,127.013566,37.591436,51.0,001,1722575944008.0,315.475,0.0,7,0,9228,v2x,2024-08-02 05:19:04,성북구
PVDL-IDV1257430380-1722572732-3227,2,IDV1257430380,1722575944387.0,2024,08,141904,387,127.00034,37.617346,126.0,001,1722575944007.0,13.525,0.0,7,0,9228,v2x,2024-08-02 05:19:04,성북구
PVDL-IDV1257430250-1722542735-33199,2,IDV1257430250,1722575944142.0,2024,08,141904,142,126.956843,37.47967,56.0,001,1722575944001.0,303.7,1.0,7,0,9228,v2x,2024-08-02 05:19:04,관악구
PVDL-IDV1257430210-1722567909-8031,2,IDV1257430210,1722575944050.0,2024,08,141904,050,127.011415,37.605347,49.0,001,1722575944006.0,169.4875,14.0,7,0,9228,v2x,2024-08-02 05:19:04,성북구
PVDL-IDV1257430180-1722542313-33621,2,IDV1257430180,1722575944276.0,2024,08,141904,276,127.021732,37.598427,68.0,001,1722575944004.0,185.1125,18.0,7,0,9228,v2x,2024-08-02 05:19:04,성북구
PVDL-IDV1257428570-1722544645-31289,2,IDV1257428570,1722575944511.0,2024,08,141904,511,126.941644,37.547999,24.0,001,1722575944002.0,112.23750000000001,19.0,7,0,9228,v2x,2024-08-02 05:19:04,마포구
PVDL-IDV1257428450-1722545573-30361,2,IDV1257428450,1722575944075.0,2024,08,141904,075,126.858248,37.531713,26.0,001,1722575944009.0,79.78750000000001,33.0,2,0,9228,v2x,2024-08-02 05:19:04,강서구
PVDL-IDV1257427430-1722573984-1950,2,IDV1257427430,1722575944171.0,2024,08,141904,171,126.84331,37.543519,32.0,001,1722575944005.0,25.962500000000002,10.0,2,0,9228,v2x,2024-08-02 05:19:04,강서구
PVDL-IDV1257425610-1722573654-2279,2,IDV1257425610,1722575944152.0,2024,08,141904,152,126.969351,37.562447,43.0,001,1722575944006.0,147.875,0.0,2,0,9228,v2x,2024-08-02 05:19:04,중구
PVDL-IDV1257425470-1722571860-4080,2,IDV1257425470,1722575944274.0,2024,08,141904,274,126.963274,37.569437,53.0,001,1722575944000.0,325.7875,10.0,2,0,9228,v2x,2024-08-02 05:19:04,종로구
PVDL-IDV1257425400-1722569918-6052,2,IDV1257425400,1722575944077.0,2024,08,141904,077,126.9611652,37.5712413,50.0,001,1722575944002.0,143.9875,5.0,2,1,9228,v2x,2024-08-02 05:19:04,서대문구
PVDL-IDV1257425390-1722575210-740,2,IDV1257425390,1722575944028.0,2024,08,141904,028,126.9624565,37.5597036,48.0,001,1722575944008.0,219.9875,0.0,2,2,9228,v2x,2024-08-02 05:19:04,서대문구
PVDL-IDV1257425100-1722573083-2857,2,IDV1257425100,1722575944189.0,2024,08,141904,189,127.021359,37.51122,47.0,001,1722575944000.0,168.025,0.0,7,0,9228,v2x,2024-08-02 05:19:04,강남구
PVDL-IDV1257425050-1722575709-226,2,IDV1257425050,1722575944070.0,2024,08,141904,070,127.013556,37.591997,46.0,001,1722575944002.0,240.53750000000002,4.0,1,0,9228,v2x,2024-08-02 05:19:04,성북구
PVDL-IDV1257424320-1722566494-9446,2,IDV1257424320,1722575944061.0,2024,08,141904,061,127.005807,37.536203,20.0,001,1722575944009.0,326.27500000000003,0.0,2,0,9228,v2x,2024-08-02 05:19:04,용산구
PVDL-IDV1257424290-1722572216-3717,2,IDV1257424290,1722575944044.0,2024,08,141904,044,126.984901,37.570203,41.0,001,1722575944003.0,90.10000000000001,0.0,2,0,9228,v2x,2024-08-02 05:19:04,종로구
PVDL-IDV1257423870-1722558199-17735,2,IDV1257423870,1722575944109.0,2024,08,141904,109,127.021821,37.575046,22.0,001,1722575944008.0,61.487500000000004,38.0,7,0,9228,v2x,2024-08-02 05:19:04,종로구
PVDL-IDV1257423780-1722569338-6596,2,IDV1257423780,1722575944062.0,2024,08,141904,062,127.0244801,37.6306677,45.0,001,1722575944004.0,342.9875,0.0,0,1,9228,v2x,2024-08-02 05:19:04,강북구
PVDL-IDV1257423230-1722539494-36440,2,IDV1257423230,1722575944060.0,2024,08,141904,060,127.035556,37.483174,39.0,001,1722575944007.0,319.76250000000005,33.0,2,0,9228,v2x,2024-08-02 05:19:04,서초구
PVDL-IDV1257422500-1722541507-34427,2,IDV1257422500,1722575944370.0,2024,08,141904,370,126.997143,37.570809,27.0,001,1722575944003.0,232.9875,28.0,7,0,9228,v2x,2024-08-02 05:19:04,종로구
PVDL-IDV1257422450-1722540991-34941,2,IDV1257422450,1722575944179.0,2024,08,141904,179,126.981257,37.561479,45.0,001,1722575944001.0,162.0,22.0,2,0,9228,v2x,2024-08-02 05:19:04,중구
PVDL-IDV1257422420-1722552852-23088,2,IDV1257422420,1722575944363.0,2024,08,141904,363,127.004905,37.616333,81.0,001,1722575944005.0,294.625,24.0,1,0,9228,v2x,2024-08-02 05:19:04,성북구
PVDL-IDV1257422400-1722546451-29519,2,IDV1257422400,1722575944024.0,2024,08,141904,024,126.992224,37.524927,3.0,001,1722575944001.0,152.475,3.0,7,0,9228,v2x,2024-08-02 05:19:04,용산구
PVDL-IDV1257421520-1722575673-273,2,IDV1257421520,1722575944496.0,2024,08,141904,496,127.010475,37.646314,70.0,001,1722575944008.0,180.05,14.0,7,0,9228,v2x,2024-08-02 05:19:04,강북구
PVDL-IDV1257421420-1722543289-32644,2,IDV1257421420,1722575944344.0,2024,08,141904,344,127.0300443,37.6088534,16.0,001,1722575944007.0,215.9875,9.0,1,1,9228,v2x,2024-08-02 05:19:04,성북구
PVDL-IDV1257421030-1722575723-227,2,IDV1257421030,1722575944270.0,2024,08,141904,270,126.969294,37.53061,23.0,001,1722575944003.0,215.9875,0.0,2,0,9228,v2x,2024-08-02 05:19:04,용산구
PVDL-IDV1257420260-1722570568-5371,2,IDV1257420260,1722575944352.0,2024,08,141904,352,127.041911,37.687341,59.0,001,1722575944007.0,258.8875,0.0,7,0,9228,v2x,2024-08-02 05:19:04,도봉구
PVDL-IDV1257420190-1722575339-631,2,IDV1257420190,1722575944455.0,2024,08,141904,455,127.04032,37.687158,67.0,001,1722575944005.0,352.3,0.0,7,0,9228,v2x,2024-08-02 05:19:04,도봉구
PVDL-IDV1257420050-1722564929-11004,2,IDV1257420050,1722575944364.0,2024,08,141904,364,127.126989,37.476368,28.0,001,1722575944000.0,171.53750000000002,0.0,7,0,9228,v2x,2024-08-02 05:19:04,송파구
PVDL-IDV1257419660-1722572588-3370,2,IDV1257419660,1722575944429.0,2024,08,141904,429,127.065439,37.479114,47.0,001,1722575944009.0,86.98750000000001,0.0,7,0,9228,v2x,2024-08-02 05:19:04,강남구
PVDL-IDV1257419070-1722573899-2050,2,IDV1257419070,1722575944454.0,2024,08,141904,454,127.017322,37.521532,36.0,001,1722575944007.0,216.26250000000002,0.0,2,0,9228,v2x,2024-08-02 05:19:04,서초구
PVDL-IDV1257418820-1722539426-36507,2,IDV1257418820,1722575944347.0,2024,08,141904,347,127.063249,37.659553,45.0,001,1722575944007.0,261.075,0.0,7,0,9228,v2x,2024-08-02 05:19:04,노원구
PVDL-IDV1257418760-1722563689-12245,2,IDV1257418760,1722575944354.0,2024,08,141904,354,127.063479,37.659255,31.0,001,1722575944003.0,250.8375,5.0,2,0,9228,v2x,2024-08-02 05:19:04,노원구
PVDL-IDV1257416450-1722545356-30584,2,IDV1257416450,1722575944352.0,2024,08,141904,352,127.013557,37.515322,25.0,001,1722575944007.0,123.4375,0.0,1,0,9228,v2x,2024-08-02 05:19:04,서초구
PVDL-IDV1257416430-1722561104-14865,2,IDV1257416430,1722575944366.0,2024,08,141904,366,127.06174,37.510982,32.0,001,1722575944005.0,156.7125,0.0,7,0,9228,v2x,2024-08-02 05:19:04,강남구
PVDL-IDV1257416080-1722550689-25251,2,IDV1257416080,1722575944096.0,2024,08,141904,096,127.066894,37.485779,37.0,001,1722575944007.0,58.075,0.0,1,0,9228,v2x,2024-08-02 05:19:04,강남구
PVDL-IDV1257415680-1722542647-33286,2,IDV1257415680,1722575944349.0,2024,08,141904,349,127.040133,37.687578,65.0,001,1722575944009.0,350.46250000000003,0.0,7,0,9228,v2x,2024-08-02 05:19:04,도봉구
PVDL-IDV1257415620-1722575140-801,2,IDV1257415620,1722575944154.0,2024,08,141904,154,126.9967148,37.5790216,47.0,001,1722575944003.0,175.9875,22.0,1,8,9228,v2x,2024-08-02 05:19:04,종로구
PVDL-IDV1257415350-1722547242-28691,2,IDV1257415350,1722575944355.0,2024,08,141904,356,126.972942,37.557053,41.0,001,1722575944007.0,350.70000000000005,23.0,2,0,9228,v2x,2024-08-02 05:19:04,중구
PVDL-IDV1257415270-1722571247-4686,2,IDV1257415270,1722575944269.0,2024,08,141904,269,127.072601,37.511164,24.0,001,1722575944008.0,257.7625,19.0,2,0,9228,v2x,2024-08-02 05:19:04,송파구
PVDL-IDV1257414340-1722574058-1882,2,IDV1257414340,1722575944360.0,2024,08,141904,360,126.814168,37.580578,29.0,001,1722575944000.0,360.0,0.0,7,0,9228,v2x,2024-08-02 05:19:04,강서구
PVDL-IDV1257413930-1722572976-2958,2,IDV1257413930,1722575944387.0,2024,08,141904,387,126.836191,37.569136,23.0,001,1722575944007.0,222.15,27.0,1,0,9228,v2x,2024-08-02 05:19:04,강서구
PVDL-IDV1257413920-1722564222-11712,2,IDV1257413920,1722575944069.0,2024,08,141904,069,126.942908,37.562511,35.0,001,1722575944009.0,224.32500000000002,15.0,2,0,9228,v2x,2024-08-02 05:19:04,서대문구
PVDL-IDV1257413870-1722575912-22,2,IDV1257413870,1722575944421.0,2024,08,141904,421,126.877405,37.581704,24.0,001,1722575944001.0,360.0,0.0,7,0,9228,v2x,2024-08-02 05:19:04,마포구
PVDL-IDV1257413340-1722570591-5343,2,IDV1257413340,1722575944047.0,2024,08,141904,047,127.002223,37.578232,45.0,001,1722575944003.0,351.4125,0.0,2,0,9228,v2x,2024-08-02 05:19:04,종로구
PVDL-IDV1257413030-1722573683-2250,2,IDV1257413030,1722575944094.0,2024,08,141904,094,126.909907,37.564575,40.0,001,1722575944004.0,64.7125,0.0,7,0,9228,v2x,2024-08-02 05:19:04,마포구
PVDL-IDV1257412850-1722573054-2886,2,IDV1257412850,1722575944119.0,2024,08,141904,119,126.897249,37.56614,26.0,001,1722575944007.0,97.92500000000001,9.0,2,0,9228,v2x,2024-08-02 05:19:04,마포구
PVDL-IDV1257412810-1722573212-2758,2,IDV1257412810,1722575944159.0,2024,08,141904,159,126.945554,37.556767,71.0,001,1722575944005.0,85.28750000000001,0.0,7,0,9228,v2x,2024-08-02 05:19:04,마포구
PVDL-IDV1257514680-1722558672-17271,2,IDV1257514680,1722575945059.0,2024,08,141905,059,126.955348,37.576919,71.0,001,1722575945005.0,148.25,32.0,1,0,9228,v2x,2024-08-02 05:19:05,종로구
PVDL-IDV1257513670-1722574825-1123,2,IDV1257513670,1722575945077.0,2024,08,141905,077,127.039392,37.469647,34.0,001,1722575945002.0,334.32500000000005,27.0,2,0,9228,v2x,2024-08-02 05:19:05,서초구
PVDL-IDV1257512330-1722563180-12754,2,IDV1257512330,1722575945067.0,2024,08,141905,067,126.909497,37.614167,41.0,001,1722575945007.0,90.3375,0.0,7,0,9228,v2x,2024-08-02 05:19:05,은평구
PVDL-IDV1257512160-1722572178-3756,2,IDV1257512160,1722575945049.0,2024,08,141905,049,127.0010771,37.5709705,16.0,001,1722575945003.0,85.98750000000001,0.0,0,2,9228,v2x,2024-08-02 05:19:05,종로구
PVDL-IDV1257499680-1722561847-14087,2,IDV1257499680,1722575945054.0,2024,08,141905,054,127.045617,37.689294,42.0,001,1722575945007.0,353.3,23.0,1,0,9228,v2x,2024-08-02 05:19:05,도봉구
PVDL-IDV1257496580-1722568926-7008,2,IDV1257496580,1722575945064.0,2024,08,141905,064,126.963309,37.569545,57.0,001,1722575945000.0,326.225,0.0,2,0,9228,v2x,2024-08-02 05:19:05,종로구
PVDL-IDV1257495160-1722566781-9153,2,IDV1257495160,1722575945059.0,2024,08,141905,059,126.871115,37.547635,43.0,001,1722575945004.0,299.175,3.0,1,0,9228,v2x,2024-08-02 05:19:05,강서구
